               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,    metrics/Tank_mAP, metrics/Tank_mAP_50
                   0,             0.12358,            0.033795,                   0,            0.045022,            0.065934,            0.013426,           0.0046442,             0.12761,            0.026133,                   0,              0.0937,              0.0007,              0.0007,           0.0046442,            0.013426
